GenomicLocus	IndSigSNP	chr	bp	snp	DateAddedToCatalog	PMID	FirstAuth	Date	Journal	Link	Study	Trait	InitialN	ReplicationN	Region	ReportedGene	MappedGene	UpGene	DownGene	SNP_Gene_ID	UpGeneDist	DownGeneDist	Strongest	SNPs	marged	SNP_ID_cur	Context	intergenic	RiskAF	P	Pmlog	Ptext	OrBeta	95CI	Platform	CNV
12	rs1233494	6	28862497	rs116379963	2021-11-09	34634379	Mei L	2021-10-08	Prog Neuropsychopharmacol Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/34634379	Overlapping common genetic architecture between major depressive disorders and anxiety and stress-related disorders.	Major depressive disorder	16,823 European ancestry cases, 25,632 European ancestry controls	NA	6p22.1		ZNF90P2 - HCG14	ENSG00000233366	ENSG00000237010		4814	1810	rs116379963-?	rs116379963	1	9257331	intergenic_variant	1	NR	9E-10	9.04575749056067		0.92219	[0.9-0.95]	NR [NR]	N
12	rs1233494	6	28864849	rs3135316	2022-08-15	34382107	Wei J	2021-08-11	Hernia	www.ncbi.nlm.nih.gov/pubmed/34382107	Identification of fifty-seven novel loci for abdominal wall hernia development and their biological and clinical implications: results from the UK Biobank.	Inguinal hernia	13,047 European ancestry cases, 262,499 European ancestry controls	4,450 European ancestry cases, 87,398 European ancestry controls	6p22.1		HCG14, HCG14, HCG14, HCG14, HCG14, HCG14			ENSG00000224157, ENSG00000230004, ENSG00000227559, ENSG00000236835, ENSG00000234411, ENSG00000237010	NA	NA	rs3135316-A	rs3135316	0	3135316	intron_variant	0	0.88	3E-9	8.52287874528034		1.11		Affymetrix [8568156] (imputed)	N
12	rs1233494	6	28866528	rs3130838	2022-08-15	34382107	Wei J	2021-08-11	Hernia	www.ncbi.nlm.nih.gov/pubmed/34382107	Identification of fifty-seven novel loci for abdominal wall hernia development and their biological and clinical implications: results from the UK Biobank.	Inguinal hernia	13,047 European ancestry cases, 262,499 European ancestry controls	4,450 European ancestry cases, 87,398 European ancestry controls	6p22.1		HCG14 - TRIM27	ENSG00000237010	ENSG00000234495		1429	4251	rs3130838-T	rs3130838	0	3130838	regulatory_region_variant	1	0.88	3E-9	8.52287874528034		1.11		Affymetrix [8568156] (imputed)	N
12	rs1233494	6	28868494	rs116381494	2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Lung cancer in ever smokers	23,223 European ancestry cases,  16,964 European ancestry controls	NA	6p22.1	HCG14, TRIM27	HCG14 - TRIM27	ENSG00000237010	ENSG00000234495		3395	2285	rs116381494-G	rs116381494	1	3132374	intergenic_variant	1	0.082992186	6E-8	7.22184874961636		1.1677012	[1.104062966-1.235007726]	Illumina [10439017] (imputed)	N
12	rs1233494	6	28868494	rs3132374	2019-09-23	31451708	Hellwege JN	2019-08-26	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31451708	Mapping eGFR loci to the renal transcriptome and phenome in the VA Million Veteran Program.	Estimated glomerular filtration rate in diabetes	70,762 European ancestry individuals, 20,967 African American individuals	NA	6p22.1	TRIM27	HCG14 - TRIM27	ENSG00000237010	ENSG00000234495		3395	2285	rs3132374-C	rs3132374	0	3132374	intergenic_variant	1	0.916	3E-9	8.52287874528034		0.959	[0.64-1.27] unit increase	Affymetrix [NR] (imputed)	N
12	rs1233494	6	28868494	rs3132374	2022-08-15	34382107	Wei J	2021-08-11	Hernia	www.ncbi.nlm.nih.gov/pubmed/34382107	Identification of fifty-seven novel loci for abdominal wall hernia development and their biological and clinical implications: results from the UK Biobank.	Inguinal hernia	13,047 European ancestry cases, 262,499 European ancestry controls	4,450 European ancestry cases, 87,398 European ancestry controls	6p22.1		HCG14 - TRIM27	ENSG00000237010	ENSG00000234495		3395	2285	rs3132374-C	rs3132374	0	3132374	intergenic_variant	1	0.88	3E-9	8.52287874528034		1.11		Affymetrix [8568156] (imputed)	N
12	rs1233494	6	28875501	rs3118363	2022-08-15	34382107	Wei J	2021-08-11	Hernia	www.ncbi.nlm.nih.gov/pubmed/34382107	Identification of fifty-seven novel loci for abdominal wall hernia development and their biological and clinical implications: results from the UK Biobank.	Inguinal hernia	13,047 European ancestry cases, 262,499 European ancestry controls	4,450 European ancestry cases, 87,398 European ancestry controls	6p22.1		TRIM27, TRIM27, TRIM27, TRIM27, TRIM27, TRIM27, TRIM27			ENSG00000233948, ENSG00000204713, ENSG00000215641, ENSG00000229006, ENSG00000237071, ENSG00000237462, ENSG00000234495	NA	NA	rs3118363-T	rs3118363	0	3118363	non_coding_transcript_exon_variant	0	0.88	3E-9	8.52287874528034		1.11		Affymetrix [8568156] (imputed)	N
12	rs1233494	6	28877247	rs3135293	2021-12-14	34594039	Sakaue S	2021-09-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/34594039	A cross-population atlas of genetic associations for 220 human phenotypes.	Hyperthyroidism	3,557 European ancestry cases, 456,942 European ancestry controls, 994 East Asian ancestry cases, 172,656 East Asian ancestry controls	NA	6p22.1		TRIM27, TRIM27, TRIM27, TRIM27, TRIM27, TRIM27, TRIM27			ENSG00000233948, ENSG00000204713, ENSG00000215641, ENSG00000229006, ENSG00000237071, ENSG00000237462, ENSG00000234495	NA	NA	rs3135293-C	rs3135293	0	3135293	intron_variant	0	NR	1E-13	13		0.329	[0.24-0.42] unit increase	Affymetrix, Illumina [25841580] (imputed)	N
12	rs1233494	6	28883296	rs3132382	2022-08-15	34382107	Wei J	2021-08-11	Hernia	www.ncbi.nlm.nih.gov/pubmed/34382107	Identification of fifty-seven novel loci for abdominal wall hernia development and their biological and clinical implications: results from the UK Biobank.	Inguinal hernia	13,047 European ancestry cases, 262,499 European ancestry controls	4,450 European ancestry cases, 87,398 European ancestry controls	6p22.1		TRIM27, TRIM27, TRIM27, TRIM27, TRIM27, TRIM27, TRIM27			ENSG00000233948, ENSG00000204713, ENSG00000215641, ENSG00000229006, ENSG00000237071, ENSG00000237462, ENSG00000234495	NA	NA	rs3132382-G	rs3132382	0	3132382	intron_variant	0	0.88	4E-9	8.39794000867204		1.11		Affymetrix [8568156] (imputed)	N
12	rs1233494	6	28885863	rs3131101	2022-08-15	34382107	Wei J	2021-08-11	Hernia	www.ncbi.nlm.nih.gov/pubmed/34382107	Identification of fifty-seven novel loci for abdominal wall hernia development and their biological and clinical implications: results from the UK Biobank.	Inguinal hernia	13,047 European ancestry cases, 262,499 European ancestry controls	4,450 European ancestry cases, 87,398 European ancestry controls	6p22.1		TRIM27, TRIM27, TRIM27, TRIM27, TRIM27, TRIM27, TRIM27			ENSG00000233948, ENSG00000204713, ENSG00000215641, ENSG00000229006, ENSG00000237071, ENSG00000237462, ENSG00000234495	NA	NA	rs3131101-A	rs3131101	0	3131101	intron_variant	0	0.88	1E-9	9		1.12		Affymetrix [8568156] (imputed)	N
12	rs1233494	6	28885865	rs3132378	2022-08-15	34382107	Wei J	2021-08-11	Hernia	www.ncbi.nlm.nih.gov/pubmed/34382107	Identification of fifty-seven novel loci for abdominal wall hernia development and their biological and clinical implications: results from the UK Biobank.	Inguinal hernia	13,047 European ancestry cases, 262,499 European ancestry controls	4,450 European ancestry cases, 87,398 European ancestry controls	6p22.1		TRIM27, TRIM27, TRIM27, TRIM27, TRIM27, TRIM27, TRIM27			ENSG00000233948, ENSG00000204713, ENSG00000215641, ENSG00000229006, ENSG00000237071, ENSG00000237462, ENSG00000234495	NA	NA	rs3132378-A	rs3132378	0	3132378	intron_variant	0	0.88	1E-9	9		1.12		Affymetrix [8568156] (imputed)	N
12	rs1233494	6	28891176	rs2230683	2022-08-15	34382107	Wei J	2021-08-11	Hernia	www.ncbi.nlm.nih.gov/pubmed/34382107	Identification of fifty-seven novel loci for abdominal wall hernia development and their biological and clinical implications: results from the UK Biobank.	Inguinal hernia	13,047 European ancestry cases, 262,499 European ancestry controls	4,450 European ancestry cases, 87,398 European ancestry controls	6p22.1		TRIM27, TRIM27, TRIM27, TRIM27, TRIM27, TRIM27, TRIM27			ENSG00000233948, ENSG00000204713, ENSG00000215641, ENSG00000229006, ENSG00000237071, ENSG00000237462, ENSG00000234495	NA	NA	rs2230683-T	rs2230683	0	2230683	synonymous_variant	0	0.88	4E-9	8.39794000867204		1.11		Affymetrix [8568156] (imputed)	N
12	rs1233494	6	28893573	rs13206458	2022-08-15	34382107	Wei J	2021-08-11	Hernia	www.ncbi.nlm.nih.gov/pubmed/34382107	Identification of fifty-seven novel loci for abdominal wall hernia development and their biological and clinical implications: results from the UK Biobank.	Inguinal hernia	13,047 European ancestry cases, 262,499 European ancestry controls	4,450 European ancestry cases, 87,398 European ancestry controls	6p22.1		TRIM27 - LINC01556	ENSG00000234495	ENSG00000231041		1808	18081	rs13206458-T	rs13206458	0	13206458	intergenic_variant	1	0.88	4E-9	8.39794000867204		1.11		Affymetrix [8568156] (imputed)	N
12	rs1233494	6	28898287	rs3118361	2022-08-15	34382107	Wei J	2021-08-11	Hernia	www.ncbi.nlm.nih.gov/pubmed/34382107	Identification of fifty-seven novel loci for abdominal wall hernia development and their biological and clinical implications: results from the UK Biobank.	Inguinal hernia	13,047 European ancestry cases, 262,499 European ancestry controls	4,450 European ancestry cases, 87,398 European ancestry controls	6p22.1		TRIM27 - LINC01556	ENSG00000234495	ENSG00000231041		6522	13367	rs3118361-C	rs3118361	0	3118361	regulatory_region_variant	1	0.88	2E-9	8.69897000433602		1.11		Affymetrix [8568156] (imputed)	N
12	rs1233494	6	28905791	rs3130895	2018-04-27	26651848	Rivera NV	2016-05-01	Am J Respir Crit Care Med	www.ncbi.nlm.nih.gov/pubmed/26651848	High-Density Genetic Mapping Identifies New Susceptibility Variants in Sarcoidosis Phenotypes and Shows Genomic-driven Phenotypic Differences.	Sarcoidosis (Lofgren's syndrome vs non-Lofgren's syndrome)	664 Swedish ancestry non-Lofgren's syndrome cases, 384 Swedish ancestry Lofgren's syndrome cases	413 German ancestry non-Lofgren's syndrome cases, 64 German ancestry Lofgren's syndrome cases	6p22.1	TRIM27, C6orf100	TRIM27 - LINC01556	ENSG00000234495	ENSG00000231041		14026	5863	rs3130895-A	rs3130895	0	3130895	intergenic_variant	1	0.218	4E-19	18.397940008672		NA		Illumina [118177]	N
12	rs1233494	6	28906922	rs3131071	2022-08-15	34382107	Wei J	2021-08-11	Hernia	www.ncbi.nlm.nih.gov/pubmed/34382107	Identification of fifty-seven novel loci for abdominal wall hernia development and their biological and clinical implications: results from the UK Biobank.	Inguinal hernia	13,047 European ancestry cases, 262,499 European ancestry controls	4,450 European ancestry cases, 87,398 European ancestry controls	6p22.1		TRIM27 - LINC01556	ENSG00000234495	ENSG00000231041		15157	4732	rs3131071-C	rs3131071	0	3131071	intergenic_variant	1	0.89	1E-9	9		1.12		Affymetrix [8568156] (imputed)	N
12	rs1233494	6	28916594	rs3130844	2017-12-01	28928442	Tian C	2017-09-19	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/28928442	Genome-wide association and HLA region fine-mapping studies identify susceptibility loci for multiple common infections.	Urinary tract infection frequency	35,000 European ancestry cases, 33,478 European ancestry controls	NA	6p22.1	NR	LINC01556 - KRT18P1	ENSG00000231041	ENSG00000226462		4280	20313	rs3130844-?	rs3130844	0	3130844	regulatory_region_variant	1	NR	7E-6	5.15490195998574		0.0564	[0.032-0.081] unit increase	Illumina [at least 560000] (imputed)	N
12	rs1233494	6	28920972	rs3131073	2022-06-20	35304435	Jamshidi J	2022-03-19	Transl Psychiatry	www.ncbi.nlm.nih.gov/pubmed/35304435	Phenotypic and genetic analysis of a wellbeing factor score in the UK Biobank and the impact of childhood maltreatment and psychiatric illness.	Wellbeing index	129,237 British ancestry individuals	NA	6p22.1		LINC01556 - KRT18P1	ENSG00000231041	ENSG00000226462		8658	15935	rs3131073-?	rs3131073	0	3131073	intergenic_variant	1	NR	3E-8	7.52287874528034		0.0332	[0.021-0.045] unit decrease	Affymetrix [8068119] (imputed)	N
12	rs1233494	6	28924626	rs3131075	2022-08-15	34382107	Wei J	2021-08-11	Hernia	www.ncbi.nlm.nih.gov/pubmed/34382107	Identification of fifty-seven novel loci for abdominal wall hernia development and their biological and clinical implications: results from the UK Biobank.	Inguinal hernia	13,047 European ancestry cases, 262,499 European ancestry controls	4,450 European ancestry cases, 87,398 European ancestry controls	6p22.1		LINC01556 - KRT18P1	ENSG00000231041	ENSG00000226462		12312	12281	rs3131075-T	rs3131075	0	3131075	intergenic_variant	1	0.88	3E-9	8.52287874528034		1.11		Affymetrix [8568156] (imputed)	N
12	rs1233494	6	28934352	rs148696809	2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Squamous cell lung carcinoma	7,426 European ancestry cases, 55,627 European ancestry controls	NA	6p22.1	LINC01556, ZNF311	LINC01556 - KRT18P1	ENSG00000231041	ENSG00000226462		22038	2555	rs148696809-C	rs148696809	0	148696809	downstream_gene_variant	1	0.086719155	4E-11	10.397940008672		1.2477136	[1.168498995-1.332298319]	Illumina [10439017] (imputed)	N
12	rs1233494	6	28934352	rs148696809	2019-10-25	31619474	Zhu Z	2019-10-17	Eur Respir J	www.ncbi.nlm.nih.gov/pubmed/31619474	Shared Genetics of Asthma and Mental Health Disorders: A Large-Scale Genome-Wide Cross-Trait Analysis.	Asthma and major depressive disorder	46,802 European ancestry asthma cases, 59,851 European ancestry major depressive disorder cases, 460,635 European ancestry controls	NA	6p22.1	Intergenic	LINC01556 - KRT18P1	ENSG00000231041	ENSG00000226462		22038	2555	rs148696809-?	rs148696809	0	148696809	downstream_gene_variant	1	NR	5E-9	8.30102999566398		NA		Affymetrix [up to 13554551] (imputed)	N
12	rs1233494	6	28934352	rs148696809	2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Lung cancer	29,266 European ancestry cases, 56,450 European ancestry controls	NA	6p22.1	LINC01556, ZNF311	LINC01556 - KRT18P1	ENSG00000231041	ENSG00000226462		22038	2555	rs148696809-C	rs148696809	0	148696809	downstream_gene_variant	1	0.086604881	3E-12	11.5228787452803		1.1571189	[1.11078617-1.205384399]	Illumina [10439017] (imputed)	N
12	rs1233494	6	28934352	rs148696809	2018-11-12	30038396	Lee JJ	2018-07-23	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30038396	Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.	Cognitive performance	257,841 European ancestry individuals	NA	6p22.1	Intergenic	LINC01556 - KRT18P1	ENSG00000231041	ENSG00000226462		22038	2555	rs148696809-T	rs148696809	0	148696809	downstream_gene_variant	1	0.8828	8E-20	19.0969100130081		0.0406	[0.032-0.049] unit decrease	Affymetrix, Illumina [10100000] (imputed)	N
12	rs1233494	6	28934352	rs148696809	2021-11-09	34634379	Mei L	2021-10-08	Prog Neuropsychopharmacol Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/34634379	Overlapping common genetic architecture between major depressive disorders and anxiety and stress-related disorders.	Major depressive disorder or stress-related disorder	16,823 European ancestry cases, 25,632 European ancestry controls, 12,665 European ancestry cases, 19,225 European ancestry controls	NA	6p22.1		LINC01556 - KRT18P1	ENSG00000231041	ENSG00000226462		22038	2555	rs148696809-?	rs148696809	0	148696809	downstream_gene_variant	1	NR	7E-9	8.15490195998574		NA		NR [NR]	N
12	rs1233494	6	28934352	rs148696809	2022-08-15	34382107	Wei J	2021-08-11	Hernia	www.ncbi.nlm.nih.gov/pubmed/34382107	Identification of fifty-seven novel loci for abdominal wall hernia development and their biological and clinical implications: results from the UK Biobank.	Inguinal hernia	13,047 European ancestry cases, 262,499 European ancestry controls	4,450 European ancestry cases, 87,398 European ancestry controls	6p22.1		LINC01556 - KRT18P1	ENSG00000231041	ENSG00000226462		22038	2555	rs148696809-T	rs148696809	0	148696809	downstream_gene_variant	1	0.88	4E-9	8.39794000867204		1.11		Affymetrix [8568156] (imputed)	N
12	rs1233494	6	28934352	rs148696809	2022-09-07	35898629	Yin B	2022-07-11	Front Psychiatry	www.ncbi.nlm.nih.gov/pubmed/35898629	Shared Genetics and Causality Between Decaffeinated Coffee Consumption and Neuropsychiatric Diseases: A Large-Scale Genome-Wide Cross-Trait Analysis and Mendelian Randomization Analysis.	Decaffeinated coffee consumption and/or neuroticism	64,717 decaffeinated coffee drinking cases, 380,060 individuals with neuroticism measurements, 264,954 controls	NA	6p22.1		LINC01556 - KRT18P1	ENSG00000231041	ENSG00000226462		22038	2555	rs148696809-?	rs148696809	0	148696809	downstream_gene_variant	1	NR	9E-9	8.04575749056068		NA		NR [NR]	N
12	rs1233494	6	28939283	rs115218101	2021-08-20	33667223	Lesseur C	2021-03-05	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/33667223	Genome-wide association meta-analysis identifies pleiotropic risk loci for aerodigestive squamous cell cancers.	Aerodigestive squamous cell cancer (pleiotropy)	7,426 European ancestry lung squamous cell carcinoma cases, 5,452 European ancestry oral and oropharynx squamous cell carcinoma cases, 693 European ancestry laryngeal squamous cell carcinoma cases, 316 European ancestry esophageal squamous cell carcinoma cases, 61,961 European ancestry controls	NA	6p22.1	NR	KRT18P1 - RN7SL471P	ENSG00000226462	ENSG00000263426		1046	5969	rs115218101-C	rs115218101	1	3130885	intergenic_variant	1	0.07	4E-12	11.397940008672		1.21	[1.15-1.27]	Illumina [8468885] (imputed)	N
12	rs1233494	6	28944086	rs3130887	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Polyunsaturated fatty acid levels	115,006 European ancestry individuals	NA	6p22.1		KRT18P1 - RN7SL471P	ENSG00000226462	ENSG00000263426		5849	1166	rs3130887-G	rs3130887	0	3130887	intergenic_variant	1	0.881305	8E-10	9.09691001300806		0.0379668	[0.026-0.05] unit increase	NR [11722792] (imputed)	N
12	rs1233494	6	28954293	rs3129791	2018-07-19	29662059	Howard DM	2018-04-16	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/29662059	Genome-wide association study of depression phenotypes in UK Biobank identifies variants in excitatory synaptic pathways.	Depression (broad)	113,769 British ancestry cases, 208,811 British ancestry controls	NA	6p22.1	NR	HCG15, HCG15, HCG15, HCG15, HCG15, HCG15			ENSG00000224642, ENSG00000225368, ENSG00000227214, ENSG00000237898, ENSG00000227380, ENSG00000233035	NA	NA	rs3129791-A	rs3129791	0	3129791	intron_variant	0	0.1148	2E-11	10.698970004336		0.0125	[0.0088-0.0162] unit decrease	NR [7666894] (imputed)	N
12	rs1233494	6	28974265	rs115287935	2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Lung cancer in ever smokers	23,223 European ancestry cases,  16,964 European ancestry controls	NA	6p22.1	ZNF311, LOC100129636	ZNF311 - OR2AD1P	ENSG00000197935	ENSG00000233650		1172	20192	rs115287935-T	rs115287935	1	3129794	intergenic_variant	1	0.08238902	9E-8	7.04575749056068		1.1647499	[1.101314463-1.231839236]	Illumina [10439017] (imputed)	N
12	rs1233494	6	28974265	rs3129794	2022-08-15	34382107	Wei J	2021-08-11	Hernia	www.ncbi.nlm.nih.gov/pubmed/34382107	Identification of fifty-seven novel loci for abdominal wall hernia development and their biological and clinical implications: results from the UK Biobank.	Inguinal hernia	13,047 European ancestry cases, 262,499 European ancestry controls	4,450 European ancestry cases, 87,398 European ancestry controls	6p22.1		ZNF311 - OR2AD1P	ENSG00000197935	ENSG00000233650		1172	20192	rs3129794-G	rs3129794	0	3129794	intergenic_variant	1	0.88	2E-9	8.69897000433602		1.11		Affymetrix [8568156] (imputed)	N
12	rs1233494	6	28980707	rs3130893	2022-08-15	34382107	Wei J	2021-08-11	Hernia	www.ncbi.nlm.nih.gov/pubmed/34382107	Identification of fifty-seven novel loci for abdominal wall hernia development and their biological and clinical implications: results from the UK Biobank.	Inguinal hernia	13,047 European ancestry cases, 262,499 European ancestry controls	4,450 European ancestry cases, 87,398 European ancestry controls	6p22.1		ZNF311 - OR2AD1P	ENSG00000197935	ENSG00000233650		7614	13750	rs3130893-A	rs3130893	0	3130893	intergenic_variant	1	0.88	2E-9	8.69897000433602		1.11		Affymetrix [8568156] (imputed)	N
12	rs1233494	6	28980707	rs3130893	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Linoleic acid levels	115,006 European ancestry individuals	NA	6p22.1		ZNF311 - OR2AD1P	ENSG00000197935	ENSG00000233650		7614	13750	rs3130893-A	rs3130893	0	3130893	intergenic_variant	1	0.880993	5E-9	8.30102999566398		0.0364876	[0.024-0.049] unit increase	NR [11722792] (imputed)	N
12	rs1233494	6	28980707	rs3130893	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Omega-6 fatty acid levels	115,006 European ancestry individuals	NA	6p22.1		ZNF311 - OR2AD1P	ENSG00000197935	ENSG00000233650		7614	13750	rs3130893-A	rs3130893	0	3130893	intergenic_variant	1	0.880993	9E-9	8.04575749056068		0.0356831	[0.024-0.048] unit increase	NR [11722792] (imputed)	N
12	rs1233494	6	28980707	rs3130893	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Total lipid levels in medium HDL	115,082 European ancestry individuals	NA	6p22.1		ZNF311 - OR2AD1P	ENSG00000197935	ENSG00000233650		7614	13750	rs3130893-A	rs3130893	0	3130893	intergenic_variant	1	0.880989	2E-10	9.69897000433602		0.037629	[0.026-0.049] unit increase	NR [11722792] (imputed)	N
12	rs1233494	6	28981519	rs3130894	2022-08-15	34382107	Wei J	2021-08-11	Hernia	www.ncbi.nlm.nih.gov/pubmed/34382107	Identification of fifty-seven novel loci for abdominal wall hernia development and their biological and clinical implications: results from the UK Biobank.	Inguinal hernia	13,047 European ancestry cases, 262,499 European ancestry controls	4,450 European ancestry cases, 87,398 European ancestry controls	6p22.1		ZNF311 - OR2AD1P	ENSG00000197935	ENSG00000233650		8426	12938	rs3130894-G	rs3130894	0	3130894	intergenic_variant	1	0.88	2E-9	8.69897000433602		1.11		Affymetrix [8568156] (imputed)	N
12	rs1233494	6	28982272	rs3131081	2022-08-15	34382107	Wei J	2021-08-11	Hernia	www.ncbi.nlm.nih.gov/pubmed/34382107	Identification of fifty-seven novel loci for abdominal wall hernia development and their biological and clinical implications: results from the UK Biobank.	Inguinal hernia	13,047 European ancestry cases, 262,499 European ancestry controls	4,450 European ancestry cases, 87,398 European ancestry controls	6p22.1		ZNF311 - OR2AD1P	ENSG00000197935	ENSG00000233650		9179	12185	rs3131081-C	rs3131081	0	3131081	intergenic_variant	1	0.88	2E-9	8.69897000433602		1.11		Affymetrix [8568156] (imputed)	N
12	rs1233494	6	28983274	rs3131082	2017-12-01	28928442	Tian C	2017-09-19	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/28928442	Genome-wide association and HLA region fine-mapping studies identify susceptibility loci for multiple common infections.	Tuberculosis	4,426 European ancestry cases, 84,290 European ancestry controls	NA	6p22.1	NR	ZNF311 - OR2AD1P	ENSG00000197935	ENSG00000233650		10181	11183	rs3131082-?	rs3131082	0	3131082	intergenic_variant	1	NR	2E-7	6.69897000433602		0.1949	[0.12-0.27] unit decrease	Illumina [at least 560000] (imputed)	N
12	rs1233494	6	28983274	rs116757206	2019-02-21	30285260	Ikeda M	2018-10-03	Schizophr Bull	www.ncbi.nlm.nih.gov/pubmed/30285260	Genome-Wide Association Study Detected Novel Susceptibility Genes for Schizophrenia and Shared Trans-Populations/Diseases Genetic Effect.	Schizophrenia	14,023 East Asian ancestry cases, 33,640 European ancestry cases, 31,505 East Asian ancestry controls, 43,456 European ancestry controls	NA	6p22.1	ZNF311	ZNF311 - OR2AD1P	ENSG00000197935	ENSG00000233650		10181	11183	rs116757206-G	rs116757206	1	3131082	intergenic_variant	1	NR	1E-25	25	(EA)	1.239	[1.2-1.28]	Illumina [6627481] (imputed)	N
12	rs1233494	6	28983274	rs3131082	2022-08-15	34382107	Wei J	2021-08-11	Hernia	www.ncbi.nlm.nih.gov/pubmed/34382107	Identification of fifty-seven novel loci for abdominal wall hernia development and their biological and clinical implications: results from the UK Biobank.	Inguinal hernia	13,047 European ancestry cases, 262,499 European ancestry controls	4,450 European ancestry cases, 87,398 European ancestry controls	6p22.1		ZNF311 - OR2AD1P	ENSG00000197935	ENSG00000233650		10181	11183	rs3131082-G	rs3131082	0	3131082	intergenic_variant	1	0.88	2E-9	8.69897000433602		1.11		Affymetrix [8568156] (imputed)	N
12	rs1233494	6	28983887	rs3130896	2022-08-15	34382107	Wei J	2021-08-11	Hernia	www.ncbi.nlm.nih.gov/pubmed/34382107	Identification of fifty-seven novel loci for abdominal wall hernia development and their biological and clinical implications: results from the UK Biobank.	Inguinal hernia	13,047 European ancestry cases, 262,499 European ancestry controls	4,450 European ancestry cases, 87,398 European ancestry controls	6p22.1		ZNF311 - OR2AD1P	ENSG00000197935	ENSG00000233650		10794	10570	rs3130896-A	rs3130896	0	3130896	intergenic_variant	1	0.88	2E-9	8.69897000433602		1.11		Affymetrix [8568156] (imputed)	N
12	rs1233494	6	28989297	rs3135317	2022-08-15	34382107	Wei J	2021-08-11	Hernia	www.ncbi.nlm.nih.gov/pubmed/34382107	Identification of fifty-seven novel loci for abdominal wall hernia development and their biological and clinical implications: results from the UK Biobank.	Inguinal hernia	13,047 European ancestry cases, 262,499 European ancestry controls	4,450 European ancestry cases, 87,398 European ancestry controls	6p22.1		ZNF311 - OR2AD1P	ENSG00000197935	ENSG00000233650		16204	5160	rs3135317-A	rs3135317	0	3135317	intergenic_variant	1	0.88	2E-9	8.69897000433602		1.11		Affymetrix [8568156] (imputed)	N
12	rs1233494	6	28992159	rs3129797	2020-07-21	32203549	Richardson TG	2020-03-23	PLoS Med	www.ncbi.nlm.nih.gov/pubmed/32203549	Evaluating the relationship between circulating lipoprotein lipids and apolipoproteins with risk of coronary heart disease: A multivariable Mendelian randomisation analysis.	HDL cholesterol levels	403,943 European ancestry individuals	NA	6p22.1	ZNF311	ZNF311 - OR2AD1P	ENSG00000197935	ENSG00000233650		19066	2298	rs3129797-C	rs3129797	0	3129797	intergenic_variant	1	0.882471	2E-20	19.698970004336		0.0273248	[0.022-0.033] unit increase	Affymetrix [NR] (imputed)	N
12	rs1233494	6	28998449	rs3129798	2022-08-15	34382107	Wei J	2021-08-11	Hernia	www.ncbi.nlm.nih.gov/pubmed/34382107	Identification of fifty-seven novel loci for abdominal wall hernia development and their biological and clinical implications: results from the UK Biobank.	Inguinal hernia	13,047 European ancestry cases, 262,499 European ancestry controls	4,450 European ancestry cases, 87,398 European ancestry controls	6p22.1		OR2AD1P - OR2W1	ENSG00000233650	ENSG00000228652		3065	13541	rs3129798-G	rs3129798	0	3129798	intergenic_variant	1	0.88	2E-9	8.69897000433602		1.11		Affymetrix [8568156] (imputed)	N
