GenomicLocus	IndSigSNP	chr	bp	snp	DateAddedToCatalog	PMID	FirstAuth	Date	Journal	Link	Study	Trait	InitialN	ReplicationN	Region	ReportedGene	MappedGene	UpGene	DownGene	SNP_Gene_ID	UpGeneDist	DownGeneDist	Strongest	SNPs	marged	SNP_ID_cur	Context	intergenic	RiskAF	P	Pmlog	Ptext	OrBeta	95CI	Platform	CNV
23	rs102275	11	61621194	rs174598	2022-03-08	34592243	Nusinovici S	2021-09-27	Ophthalmology	www.ncbi.nlm.nih.gov/pubmed/34592243	High-density lipoprotein 3 cholesterol and primary open-angle glaucoma: metabolomics and mendelian randomization analyses.	High-density lipoprotein 3 cholesterol levels	2,308 Chinese ancestry individuals, 2,528 Indian ancestry individuals, 2,521 Malays ancestry individuals, 10,984 Finnish ancestry individuals	NA	11q12.2		FADS2			ENSG00000134824	NA	NA	rs174598-A	rs174598	0	174598	intron_variant	0	NR	4E-10	9.39794000867204		0.125	unit decrease	Illumina [NR] (imputed)	N
23	rs102275	11	61621194	rs174598	2022-11-14	35347128	Yin X	2022-03-28	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/35347128	Genome-wide association studies of metabolites in Finnish men identify disease-relevant loci.	1-oleoyl-2-dihomo-linolenoyl-GPC (18:1/20:3) levels	6,136 Finnish ancestry individuals	NA	11q12.2		FADS2			ENSG00000134824	NA	NA	rs174598-A	rs174598	0	174598	intron_variant	0	NR	3E-22	21.5228787452803		0.19	unit increase	NR [16000000] (imputed)	N
23	rs102275	11	61621556	rs174599	2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Hypothyroidism	approximately 459,000 European ancestry individuals	NA	11q12.2		FADS2			ENSG00000134824	NA	NA	rs174599-?	rs174599	0	174599	intron_variant	0	NR	4E-11	10.397940008672		NA		NR [~ 8900000] (imputed)	N
23	rs102275	11	61621556	rs174599	2019-06-21	31015401	Wu Y	2019-04-23	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31015401	Genome-wide association study of medication-use and associated disease in the UK Biobank.	Medication use (thyroid preparations)	24,832 European ancestry cases, 280,750 European ancestry controls	NA	11q12.2	FADS2	FADS2			ENSG00000134824	NA	NA	rs174599-C	rs174599	0	174599	intron_variant	0	0.374506	3E-11	10.5228787452803		0.06260511	[0.044-0.081] unit decrease	Affymetrix [7288503] (imputed)	N
23	rs102275	11	61621556	rs174599	2022-11-14	35347128	Yin X	2022-03-28	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/35347128	Genome-wide association studies of metabolites in Finnish men identify disease-relevant loci.	Ceramide (d18:1/20:0, d16:1/22:0, d20:1/18:0) levels	6,136 Finnish ancestry individuals	NA	11q12.2		FADS2			ENSG00000134824	NA	NA	rs174599-C	rs174599	0	174599	intron_variant	0	NR	4E-12	11.397940008672		0.17	unit increase	NR [16000000] (imputed)	N
23	rs102275	11	61621556	rs174599	2022-11-14	35347128	Yin X	2022-03-28	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/35347128	Genome-wide association studies of metabolites in Finnish men identify disease-relevant loci.	Ceramide (d16:1/24:1, d18:1/22:1) levels	6,136 Finnish ancestry individuals	NA	11q12.2		FADS2			ENSG00000134824	NA	NA	rs174599-C	rs174599	0	174599	intron_variant	0	NR	1E-17	17		0.2	unit increase	NR [16000000] (imputed)	N
23	rs102275	11	61621556	rs174599	2022-11-14	35347128	Yin X	2022-03-28	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/35347128	Genome-wide association studies of metabolites in Finnish men identify disease-relevant loci.	Oleoyl-oleoyl-glycerol (18:1/18:1)  [1] levels	6,136 Finnish ancestry individuals	NA	11q12.2		FADS2			ENSG00000134824	NA	NA	rs174599-C	rs174599	0	174599	intron_variant	0	NR	2E-12	11.698970004336		0.17	unit increase	NR [16000000] (imputed)	N
23	rs102275	11	61621556	rs174599	2021-12-14	34594039	Sakaue S	2021-09-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/34594039	A cross-population atlas of genetic associations for 220 human phenotypes.	Medication use (thyroid preparations)	24,832 European ancestry cases, 280,750 European ancestry controls, 3,103 East Asian ancestry cases, 175,623 East Asian ancestry controls	NA	11q12.2		FADS2			ENSG00000134824	NA	NA	rs174599-C	rs174599	0	174599	intron_variant	0	NR	1E-12	12		0.0633	[0.046-0.081] unit decrease	Affymetrix, Illumina [15248280] (imputed)	N
23	rs102275	11	61622227	rs174600	2021-07-09	33031748	Feofanova EV	2020-10-01	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/33031748	A Genome-wide Association Study Discovers 46 Loci of the Human Metabolome in the Hispanic Community Health Study/Study of Latinos.	Serum metabolite levels	3,926 Hispanic/Latino individuals	NA	11q12.2	FADS2	FADS2			ENSG00000134824	NA	NA	rs174600-T	rs174600	0	174600	non_coding_transcript_exon_variant	0	0.504853	7E-12	11.1549019599857	(1-stearoyl-2-arachidonoyl-GPE (18:0/20:4))	0.169	[0.12-0.22] unit increase	Illumina [13039987] (imputed)	N
23	rs102275	11	61622227	rs174600	2022-11-14	35347128	Yin X	2022-03-28	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/35347128	Genome-wide association studies of metabolites in Finnish men identify disease-relevant loci.	1-dihomo-linolenoyl-GPE (20:3n3 or 6) levels	6,136 Finnish ancestry individuals	NA	11q12.2		FADS2			ENSG00000134824	NA	NA	rs174600-C	rs174600	0	174600	non_coding_transcript_exon_variant	0	NR	6E-16	15.2218487496164		0.16	unit increase	NR [16000000] (imputed)	N
23	rs102275	11	61622227	rs174600	2021-12-14	34594039	Sakaue S	2021-09-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/34594039	A cross-population atlas of genetic associations for 220 human phenotypes.	Glucose levels	314,916 European ancestry individuals, 133,336 East Asian ancestry individuals	NA	11q12.2		FADS2			ENSG00000134824	NA	NA	rs174600-C	rs174600	0	174600	non_coding_transcript_exon_variant	0	NR	4E-18	17.397940008672		0.0185	[0.014-0.023] unit decrease	Affymetrix, Illumina [20535873] (imputed)	N
23	rs102275	11	61623140	rs174601	2014-12-10	24816252	Shin SY	2014-05-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24816252	An atlas of genetic influences on human blood metabolites.	Blood metabolite levels	7,824 European ancestry individuals	NA	11q12.2	FADS1	FADS2			ENSG00000134824	NA	NA	rs174601-T	rs174601	0	174601	non_coding_transcript_exon_variant	0	0.34	8E-16	15.0969100130081	(stearidonate (18:4n3))	0.034	[0.026-0.042] unit decrease	Affymetrix, Illumina [2100000] (imputed)	N
23	rs102275	11	61623140	rs174601	2015-07-27	25500335	Tintle NL	2014-12-02	Prostaglandins Leukot Essent Fatty Acids	www.ncbi.nlm.nih.gov/pubmed/25500335	A genome-wide association study of saturated, mono- and polyunsaturated red blood cell fatty acids in the Framingham Heart Offspring Study.	Red blood cell fatty acid levels	2,633 individuals	NA	11q12.2	C11orf9, C11orf10, FEN1, FADS1, FADS2, RAB3IL1, DAGLA, BEST1	FADS2			ENSG00000134824	NA	NA	rs174601-?	rs174601	0	174601	non_coding_transcript_exon_variant	0	0.35	3E-305	304.52287874528	(DGLA)	0.591	[NR] unit increase	Affymetrix [~ 2500000] (imputed)	N
23	rs102275	11	61623140	rs174601	2019-02-14	29507422	Hoffmann TJ	2018-03-05	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29507422	A large electronic-health-record-based genome-wide study of serum lipids.	Low density lipoprotein cholesterol levels	76,627 European ancestry individuals, 7,795 Hispanic individuals, 6,855 East Asian ancestry individuals, 2,958 African American individuals, 439 South Asian ancestry individuals	NA	11q12.2	NR	FADS2			ENSG00000134824	NA	NA	rs174601-C	rs174601	0	174601	non_coding_transcript_exon_variant	0	0.635	6E-42	41.2218487496164	(EA)	0.068	unit increase	Affymetrix [at least 7091467] (imputed)	N
23	rs102275	11	61623140	rs174601	2019-02-14	29507422	Hoffmann TJ	2018-03-05	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29507422	A large electronic-health-record-based genome-wide study of serum lipids.	Low density lipoprotein cholesterol levels	76,627 European ancestry individuals, 7,795 Hispanic individuals, 6,855 East Asian ancestry individuals, 2,958 African American individuals, 439 South Asian ancestry individuals	NA	11q12.2	NR	FADS2			ENSG00000134824	NA	NA	rs174601-C	rs174601	0	174601	non_coding_transcript_exon_variant	0	NR	1E-46	46		0.064	unit increase	Affymetrix [at least 7091467] (imputed)	N
23	rs102275	11	61623140	rs174601	2019-02-14	29507422	Hoffmann TJ	2018-03-05	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29507422	A large electronic-health-record-based genome-wide study of serum lipids.	High density lipoprotein cholesterol levels	76,627 European ancestry individuals, 7,795 Hispanic individuals, 6,855 East Asian ancestry individuals, 2,958 African American individuals, 439 South Asian ancestry individuals	NA	11q12.2	NR	FADS2			ENSG00000134824	NA	NA	rs174601-C	rs174601	0	174601	non_coding_transcript_exon_variant	0	0.635	5E-11	10.301029995664	(EA)	0.026	unit increase	Affymetrix [at least 7091467] (imputed)	N
23	rs102275	11	61623140	rs174601	2019-02-14	29507422	Hoffmann TJ	2018-03-05	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29507422	A large electronic-health-record-based genome-wide study of serum lipids.	High density lipoprotein cholesterol levels	76,627 European ancestry individuals, 7,795 Hispanic individuals, 6,855 East Asian ancestry individuals, 2,958 African American individuals, 439 South Asian ancestry individuals	NA	11q12.2	NR	FADS2			ENSG00000134824	NA	NA	rs174601-C	rs174601	0	174601	non_coding_transcript_exon_variant	0	NR	3E-11	10.5228787452803		0.024	unit increase	Affymetrix [at least 7091467] (imputed)	N
23	rs102275	11	61623140	rs174601	2017-07-13	28298293	Hu Y	2017-03-15	J Lipid Res	www.ncbi.nlm.nih.gov/pubmed/28298293	Discovery and fine-mapping of loci associated with MUFAs through trans-ethnic meta-analysis in Chinese and European populations.	Gondoic acid (20:1n-9) levels	3,521 Chinese ancestry individuals, 12,020 European ancestry individuals	NA	11q12.2	FADS2, FADS1	FADS2			ENSG00000134824	NA	NA	rs174601-T	rs174601	0	174601	non_coding_transcript_exon_variant	0	NR	1E-45	45		0.007	[0.005-0.009] unit increase	Affymetrix, Illumina [2200000] (imputed)	N
23	rs102275	11	61623140	rs174601	2019-10-25	31551469	Tabassum R	2019-09-24	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31551469	Genetic architecture of human plasma lipidome and its link to cardiovascular disease.	Phosphatidylcholine levels	2,045 European ancestry individuals	NA	11q12.2	FADS2	FADS2			ENSG00000134824	NA	NA	rs174601-T	rs174601	0	174601	non_coding_transcript_exon_variant	0	NR	1E-15	15	(PC(16:0;0-22:4;0))	0.2669	[0.2-0.33] unit decrease	Illumina [~ 9300000] (imputed)	N
23	rs102275	11	61623140	rs174601	2015-08-09	25646338	Mozaffarian D	2014-12-10	Am J Clin Nutr	www.ncbi.nlm.nih.gov/pubmed/25646338	Genetic loci associated with circulating phospholipid trans fatty acids: a meta-analysis of genome-wide association studies from the CHARGE Consortium.	Trans fatty acid levels	8,013 European ancestry individuals	1,082 African American individuals, 669 Chinese ancestry individuals, 657 Hispanic individuals	11q12.2	NR	FADS2			ENSG00000134824	NA	NA	rs174601-T	rs174601	0	174601	non_coding_transcript_exon_variant	0	0.3731	3E-13	12.5228787452803	(Cis/trans-18:2, EA)	0.0034	[0.0024-0.0044] unit increase	Affymetrix, Illumina [~ 2500000] (imputed)	N
23	rs102275	11	61623140	rs174601	2019-02-14	29507422	Hoffmann TJ	2018-03-05	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29507422	A large electronic-health-record-based genome-wide study of serum lipids.	Triglycerides	76,627 European ancestry individuals, 7,795 Hispanic individuals, 6,855 East Asian ancestry individuals, 2,958 African American individuals, 439 South Asian ancestry individuals	NA	11q12.2	NR	FADS2			ENSG00000134824	NA	NA	rs174601-C	rs174601	0	174601	non_coding_transcript_exon_variant	0	0.635	5E-34	33.301029995664	(EA)	0.053	unit decrease	Affymetrix [at least 7091467] (imputed)	N
23	rs102275	11	61623140	rs174601	2019-02-14	29507422	Hoffmann TJ	2018-03-05	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29507422	A large electronic-health-record-based genome-wide study of serum lipids.	Triglycerides	76,627 European ancestry individuals, 7,795 Hispanic individuals, 6,855 East Asian ancestry individuals, 2,958 African American individuals, 439 South Asian ancestry individuals	NA	11q12.2	NR	FADS2			ENSG00000134824	NA	NA	rs174601-C	rs174601	0	174601	non_coding_transcript_exon_variant	0	NR	5E-41	40.301029995664		0.053	unit decrease	Affymetrix [at least 7091467] (imputed)	N
23	rs102275	11	61623140	rs174601	2019-02-14	29507422	Hoffmann TJ	2018-03-05	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29507422	A large electronic-health-record-based genome-wide study of serum lipids.	Total cholesterol levels	76,627 European ancestry individuals, 7,795 Hispanic individuals, 6,855 East Asian ancestry individuals, 2,958 African American individuals, 439 South Asian ancestry individuals	NA	11q12.2	NR	FADS2			ENSG00000134824	NA	NA	rs174601-C	rs174601	0	174601	non_coding_transcript_exon_variant	0	0.635	8E-23	22.0969100130081	(EA)	0.048	unit increase	Affymetrix [at least 7091467] (imputed)	N
23	rs102275	11	61623140	rs174601	2019-02-14	29507422	Hoffmann TJ	2018-03-05	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29507422	A large electronic-health-record-based genome-wide study of serum lipids.	Total cholesterol levels	76,627 European ancestry individuals, 7,795 Hispanic individuals, 6,855 East Asian ancestry individuals, 2,958 African American individuals, 439 South Asian ancestry individuals	NA	11q12.2	NR	FADS2			ENSG00000134824	NA	NA	rs174601-C	rs174601	0	174601	non_coding_transcript_exon_variant	0	NR	1E-23	23		0.044	unit increase	Affymetrix [at least 7091467] (imputed)	N
23	rs102275	11	61623140	rs174601	2011-11-18	22001757	Chambers JC	2011-10-16	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22001757	Genome-wide association study identifies loci influencing concentrations of liver enzymes in plasma.	Liver enzyme levels (alkaline phosphatase)	Up to 52,350 European ancestry individuals, up to 8,739 Indian Asian ancestry individuals	NA	11q12.2	FADS1, FADS2, C11orf10	FADS2			ENSG00000134824	NA	NA	rs174601-T	rs174601	0	174601	non_coding_transcript_exon_variant	0	0.35	3E-9	8.52287874528034		1.7	[0.80-2.60] % increase	Affymetrix, Illumina, Perlegen [~ 2600000] (imputed)	N
23	rs102275	11	61623140	rs174601	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine_40:7_[M+H]1+ levels	13,814 British ancestry individuals	NA	11q12.2		FADS2			ENSG00000134824	NA	NA	rs174601-T	rs174601	0	174601	non_coding_transcript_exon_variant	0	NR	7E-32	31.1549019599857		0.164069	[0.14-0.19] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61623140	rs174601	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine_40:6_[M+H]1+/Phosphatidylethanolamine_43:6_[M+H]1+ levels	13,814 British ancestry individuals	NA	11q12.2		FADS2			ENSG00000134824	NA	NA	rs174601-T	rs174601	0	174601	non_coding_transcript_exon_variant	0	NR	4E-24	23.397940008672		0.153768	[0.12-0.18] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61623140	rs174601	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine_40:6_[M+OAc]1-/Phosphatidylserine_44:5_[M-H]1- levels	13,814 British ancestry individuals	NA	11q12.2		FADS2			ENSG00000134824	NA	NA	rs174601-T	rs174601	0	174601	non_coding_transcript_exon_variant	0	NR	3E-24	23.5228787452803		0.10517	[0.085-0.125] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61623140	rs174601	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine-O_40:5_[M+H]1+/Phosphatidylcholine-P_40:4_[M+H]1+ levels	13,814 British ancestry individuals	NA	11q12.2		FADS2			ENSG00000134824	NA	NA	rs174601-T	rs174601	0	174601	non_coding_transcript_exon_variant	0	NR	9E-32	31.0457574905607		0.172349	[0.14-0.2] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61623140	rs174601	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine-O_40:6_[M+H]1+/Phosphatidylcholine-P_40:5_[M+H]1+ levels	13,814 British ancestry individuals	NA	11q12.2		FADS2			ENSG00000134824	NA	NA	rs174601-T	rs174601	0	174601	non_coding_transcript_exon_variant	0	NR	2E-13	12.698970004336		0.110195	[0.081-0.14] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61623140	rs174601	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine_38:2_[M+H]1+/Phosphatidylethanolamine_41:2_[M+H]1+ levels	13,814 British ancestry individuals	NA	11q12.2		FADS2			ENSG00000134824	NA	NA	rs174601-T	rs174601	0	174601	non_coding_transcript_exon_variant	0	NR	9E-23	22.0457574905607		0.151212	[0.12-0.18] unit increase	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61623140	rs174601	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine_38:3_[M+H]1+/Phosphatidylethanolamine_41:3_[M+H]1+/Phosphatidate_43:4_[M+NH4]1+ levels	13,814 British ancestry individuals	NA	11q12.2		FADS2			ENSG00000134824	NA	NA	rs174601-T	rs174601	0	174601	non_coding_transcript_exon_variant	0	NR	1E-53	53		0.23616	[0.21-0.27] unit increase	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61623140	rs174601	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine_38:5_[M+H]1+/Phosphatidylethanolamine_41:5_[M+H]1+/Phosphatidate_43:6_[M+NH4]1+ levels	13,814 British ancestry individuals	NA	11q12.2		FADS2			ENSG00000134824	NA	NA	rs174601-T	rs174601	0	174601	non_coding_transcript_exon_variant	0	NR	1E-101	101		0.321633	[0.29-0.35] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61623140	rs174601	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine-O_38:5_[M+H]1+/Phosphatidylcholine-P_38:4_[M+H]1+ levels	13,814 British ancestry individuals	NA	11q12.2		FADS2			ENSG00000134824	NA	NA	rs174601-T	rs174601	0	174601	non_coding_transcript_exon_variant	0	NR	4E-45	44.397940008672		0.205731	[0.18-0.23] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61623140	rs174601	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine-O_38:4_[M+H]1+/Phosphatidylcholine-P_38:3_[M+H]1+ levels	13,814 British ancestry individuals	NA	11q12.2		FADS2			ENSG00000134824	NA	NA	rs174601-T	rs174601	0	174601	non_coding_transcript_exon_variant	0	NR	4E-11	10.397940008672		0.0990274	[0.07-0.128] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61623140	rs174601	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine_36:2_[M+OAc]1-/Phosphatidylserine_40:1_[M-H]1- levels	13,814 British ancestry individuals	NA	11q12.2		FADS2			ENSG00000134824	NA	NA	rs174601-T	rs174601	0	174601	non_coding_transcript_exon_variant	0	NR	3E-29	28.5228787452803		0.107762	[0.089-0.127] unit increase	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61623140	rs174601	2022-07-05	35668104	Cadby G	2022-06-06	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/35668104	Comprehensive genetic analysis of the human lipidome identifies loci associated with lipid homeostasis with links to coronary artery disease.	Total Lysophosphatidylethanolamine levels	4,492 European ancestry individuals	NA	11q12.2		FADS2			ENSG00000134824	NA	NA	rs174601-T	rs174601	0	174601	non_coding_transcript_exon_variant	0	NR	2E-12	11.698970004336		0.162	[0.12-0.21] unit increase	Illumina [13869437] (imputed)	N
23	rs102275	11	61623140	rs174601	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Diacylglycerol_38:5_[M+H-H2O]1+ levels	13,814 British ancestry individuals	NA	11q12.2		FADS2			ENSG00000134824	NA	NA	rs174601-T	rs174601	0	174601	non_coding_transcript_exon_variant	0	NR	1E-63	63		0.14234	[0.13-0.16] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61623140	rs174601	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Diacylglycerol_38:6_[M+H-H2O]1+ levels	13,814 British ancestry individuals	NA	11q12.2		FADS2			ENSG00000134824	NA	NA	rs174601-T	rs174601	0	174601	non_coding_transcript_exon_variant	0	NR	1E-26	26		0.109517	[0.089-0.13] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61623140	rs174601	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine_44:5_[M+OAc]1- levels	13,814 British ancestry individuals	NA	11q12.2		FADS2			ENSG00000134824	NA	NA	rs174601-T	rs174601	0	174601	non_coding_transcript_exon_variant	0	NR	5E-20	19.301029995664		0.0906444	[0.071-0.11] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61623140	rs174601	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine_52:4_[M+OAc]1- levels	13,814 British ancestry individuals	NA	11q12.2		FADS2			ENSG00000134824	NA	NA	rs174601-T	rs174601	0	174601	non_coding_transcript_exon_variant	0	NR	4E-18	17.397940008672		0.0851363	[0.066-0.104] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61623140	rs174601	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine_42:4_[M+OAc]1- levels	13,814 British ancestry individuals	NA	11q12.2		FADS2			ENSG00000134824	NA	NA	rs174601-T	rs174601	0	174601	non_coding_transcript_exon_variant	0	NR	1E-41	41		0.137067	[0.12-0.16] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61623140	rs174601	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine-O_36:4_[M+H]1+/Phosphatidylcholine-P_36:3_[M+H]1+ levels	13,814 British ancestry individuals	NA	11q12.2		FADS2			ENSG00000134824	NA	NA	rs174601-T	rs174601	0	174601	non_coding_transcript_exon_variant	0	NR	3E-41	40.5228787452803		0.166492	[0.14-0.19] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61623140	rs174601	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine-O_44:5_[M+OAc]1-/Phosphatidylcholine-P_44:4_[M+OAc]1- levels	13,814 British ancestry individuals	NA	11q12.2		FADS2			ENSG00000134824	NA	NA	rs174601-T	rs174601	0	174601	non_coding_transcript_exon_variant	0	NR	5E-36	35.301029995664		0.120724	[0.1-0.14] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61623140	rs174601	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylethanolamine_38:4_[M-H]1- levels	13,814 British ancestry individuals	NA	11q12.2		FADS2			ENSG00000134824	NA	NA	rs174601-T	rs174601	0	174601	non_coding_transcript_exon_variant	0	NR	3E-131	130.52287874528		0.206742	[0.19-0.22] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61623140	rs174601	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylethanolamine-O_34:3_[M-H]1-/Phosphatidylethanolamine-P_34:2_[M-H]1- levels	13,814 British ancestry individuals	NA	11q12.2		FADS2			ENSG00000134824	NA	NA	rs174601-T	rs174601	0	174601	non_coding_transcript_exon_variant	0	NR	5E-27	26.301029995664		0.124464	[0.1-0.15] unit increase	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61623140	rs174601	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylethanolamine-O_36:5_[M-H]1-/Phosphatidylethanolamine-P_36:4_[M-H]1- levels	13,814 British ancestry individuals	NA	11q12.2		FADS2			ENSG00000134824	NA	NA	rs174601-T	rs174601	0	174601	non_coding_transcript_exon_variant	0	NR	5E-30	29.301029995664		0.134579	[0.11-0.16] unit decrease	Affymetrix [87696910] (imputed)	N
